ratio,lambda1,lambda2,lambda3,svm_acc_te,dr_acc_vtr,dr_acc_te,acc_trtr,acc_vtr,acc_te
0.2,1000,100,10,84.655,82.753,82.387,0.81508,0.81883,0.80977
0.2,1000,100,100,84.655,82.753,82.387,0.8106,0.81013,0.80844
0.2,1000,100,1000,84.655,82.753,82.387,0.7699,0.77892,0.76227
0.2,1000,1000,0.1,84.655,82.753,82.387,0.82519,0.82395,0.82262
0.2,1000,1000,1,84.655,82.753,82.387,0.82813,0.82753,0.82392
0.2,1000,1000,10,84.655,82.753,82.387,0.82647,0.82958,0.82628
0.2,1000,1000,100,84.655,82.753,82.387,0.81277,0.82088,0.8076
0.2,1000,1000,1000,84.655,82.753,82.387,0.77092,0.78045,0.76885
0.1,0.1,0.1,0.1,84.581,80.757,82.267,1,0.75947,0.76013
0.1,0.1,0.1,1,84.581,80.757,82.267,1,0.7349,0.73875
0.1,0.1,0.1,10,84.581,80.757,82.267,1,0.78506,0.81032
0.1,0.1,0.1,100,84.581,80.757,82.267,1,0.73797,0.76104
0.1,0.1,0.1,1000,84.581,80.757,82.267,1,0.73797,0.76104
0.1,0.1,1,0.1,84.581,80.757,82.267,1,0.71853,0.73033
0.1,0.1,1,1,84.581,80.757,82.267,1,0.6827,0.68504
0.1,0.1,1,10,84.581,80.757,82.267,1,0.72569,0.71755
0.1,0.1,1,100,84.581,80.757,82.267,1,0.76459,0.78686
0.1,0.1,1,1000,84.581,80.757,82.267,1,0.73797,0.76104
0.1,0.1,10,0.1,84.581,80.757,82.267,1,0.63869,0.66247
0.1,0.1,10,1,84.581,80.757,82.267,1,0.71955,0.72901
0.1,0.1,10,10,84.581,80.757,82.267,1,0.71443,0.71557
0.1,0.1,10,100,84.581,80.757,82.267,0.99821,0.80553,0.79437
0.1,0.1,10,1000,84.581,80.757,82.267,1,0.75947,0.75875
0.1,0.1,100,0.1,84.581,80.757,82.267,0.83926,0.82907,0.83154
0.1,0.1,100,1,84.581,80.757,82.267,0.83414,0.81883,0.82449
0.1,0.1,100,10,84.581,80.757,82.267,0.83312,0.81986,0.82736
0.1,0.1,100,100,84.581,80.757,82.267,0.84131,0.826,0.83052
0.1,0.1,100,1000,84.581,80.757,82.267,0.83414,0.81576,0.82809
0.1,0.1,1000,0.1,84.581,80.757,82.267,0.82723,0.81986,0.8274
0.1,0.1,1000,1,84.581,80.757,82.267,0.828,0.81781,0.82527
0.1,0.1,1000,10,84.581,80.757,82.267,0.82672,0.82088,0.82597
0.1,0.1,1000,100,84.581,80.757,82.267,0.82723,0.81986,0.82506
0.1,0.1,1000,1000,84.581,80.757,82.267,0.82519,0.82088,0.82622
0.1,1,0.1,0.1,84.581,80.757,82.267,1,0.67247,0.66848
0.1,1,0.1,1,84.581,80.757,82.267,1,0.74616,0.72642
0.1,1,0.1,10,84.581,80.757,82.267,1,0.75742,0.77824
0.1,1,0.1,100,84.581,80.757,82.267,1,0.73797,0.76104
0.1,1,0.1,1000,84.581,80.757,82.267,1,0.73797,0.76104
0.1,1,1,0.1,84.581,80.757,82.267,1,0.72364,0.74137
0.1,1,1,1,84.581,80.757,82.267,1,0.7738,0.78343
0.1,1,1,10,84.581,80.757,82.267,1,0.74923,0.76635
0.1,1,1,100,84.581,80.757,82.267,1,0.81986,0.82338
0.1,1,1,1000,84.581,80.757,82.267,1,0.73797,0.76104
0.1,1,10,0.1,84.581,80.757,82.267,1,0.73695,0.71912
0.1,1,10,1,84.581,80.757,82.267,0.99974,0.7738,0.7802
0.1,1,10,10,84.581,80.757,82.267,0.96621,0.79836,0.80088
0.1,1,10,100,84.581,80.757,82.267,0.97364,0.81167,0.82247
0.1,1,10,1000,84.581,80.757,82.267,1,0.82293,0.82335
0.1,1,100,0.1,84.581,80.757,82.267,0.83133,0.81679,0.8272
0.1,1,100,1,84.581,80.757,82.267,0.83261,0.82497,0.82797
0.1,1,100,10,84.581,80.757,82.267,0.83926,0.81781,0.82856
0.1,1,100,100,84.581,80.757,82.267,0.82979,0.82907,0.82822
0.1,1,100,1000,84.581,80.757,82.267,0.83184,0.82293,0.82633
0.1,1,1000,0.1,84.581,80.757,82.267,0.82595,0.8219,0.82799
0.1,1,1000,1,84.581,80.757,82.267,0.82442,0.81781,0.82392
0.1,1,1000,10,84.581,80.757,82.267,0.82672,0.82293,0.82672
0.1,1,1000,100,84.581,80.757,82.267,0.82928,0.81576,0.82645
0.1,1,1000,1000,84.581,80.757,82.267,0.82416,0.81474,0.82631
0.1,10,0.1,0.1,84.581,80.757,82.267,1,0.66223,0.68882
0.1,10,0.1,1,84.581,80.757,82.267,1,0.72569,0.72922
0.1,10,0.1,10,84.581,80.757,82.267,1,0.75947,0.78611
0.1,10,0.1,100,84.581,80.757,82.267,1,0.73797,0.76104
0.1,10,0.1,1000,84.581,80.757,82.267,1,0.73797,0.76104
0.1,10,1,0.1,84.581,80.757,82.267,1,0.72671,0.7173
0.1,10,1,1,84.581,80.757,82.267,1,0.72876,0.73873
0.1,10,1,10,84.581,80.757,82.267,1,0.77277,0.77433
0.1,10,1,100,84.581,80.757,82.267,1,0.77277,0.80167
0.1,10,1,1000,84.581,80.757,82.267,1,0.73797,0.76104
0.1,10,10,0.1,84.581,80.757,82.267,0.99974,0.76766,0.77408
0.1,10,10,1,84.581,80.757,82.267,0.99027,0.80655,0.80349
0.1,10,10,10,84.581,80.757,82.267,0.86511,0.7912,0.80982
0.1,10,10,100,84.581,80.757,82.267,0.84797,0.81064,0.82404
0.1,10,10,1000,84.581,80.757,82.267,0.84361,0.78096,0.80632
0.1,10,100,0.1,84.581,80.757,82.267,0.83312,0.82293,0.82825
0.1,10,100,1,84.581,80.757,82.267,0.8321,0.83521,0.82888
0.1,10,100,10,84.581,80.757,82.267,0.83184,0.8219,0.82688
0.1,10,100,100,84.581,80.757,82.267,0.8303,0.81064,0.82254
0.1,10,100,1000,84.581,80.757,82.267,0.82493,0.79836,0.81871
0.1,10,1000,0.1,84.581,80.757,82.267,0.82775,0.82395,0.82545
0.1,10,1000,1,84.581,80.757,82.267,0.82851,0.81781,0.82627
0.1,10,1000,10,84.581,80.757,82.267,0.82723,0.81679,0.82531
0.1,10,1000,100,84.581,80.757,82.267,0.82979,0.82293,0.82624
0.1,10,1000,1000,84.581,80.757,82.267,0.82467,0.80757,0.81776
0.1,100,0.1,0.1,84.581,80.757,82.267,1,0.652,0.63295
0.1,100,0.1,1,84.581,80.757,82.267,1,0.63153,0.66256
0.1,100,0.1,10,84.581,80.757,82.267,1,0.74514,0.76789
0.1,100,0.1,100,84.581,80.757,82.267,1,0.73797,0.76104
0.1,100,0.1,1000,84.581,80.757,82.267,1,0.73797,0.76104
0.1,100,1,0.1,84.581,80.757,82.267,1,0.71648,0.73354
0.1,100,1,1,84.581,80.757,82.267,1,0.68782,0.6961
0.1,100,1,10,84.581,80.757,82.267,0.9396,0.77994,0.80211
0.1,100,1,100,84.581,80.757,82.267,0.8559,0.74309,0.76346
0.1,100,1,1000,84.581,80.757,82.267,1,0.73797,0.76104
0.1,100,10,0.1,84.581,80.757,82.267,0.99181,0.80553,0.80647
0.1,100,10,1,84.581,80.757,82.267,0.87894,0.82088,0.82265
0.1,100,10,10,84.581,80.757,82.267,0.85308,0.79017,0.79681
0.1,100,10,100,84.581,80.757,82.267,0.76939,0.74514,0.76691
0.1,100,10,1000,84.581,80.757,82.267,0.76299,0.739,0.76114
0.1,100,100,0.1,84.581,80.757,82.267,0.83491,0.81986,0.82556
0.1,100,100,1,84.581,80.757,82.267,0.83235,0.81883,0.82654
0.1,100,100,10,84.581,80.757,82.267,0.82621,0.80553,0.8206
0.1,100,100,100,84.581,80.757,82.267,0.77272,0.74923,0.77579
0.1,100,100,1000,84.581,80.757,82.267,0.76401,0.74309,0.76261
0.1,100,1000,0.1,84.581,80.757,82.267,0.82979,0.8219,0.82688
0.1,100,1000,1,84.581,80.757,82.267,0.82698,0.81679,0.8247
0.1,100,1000,10,84.581,80.757,82.267,0.82723,0.8219,0.82774
0.1,100,1000,100,84.581,80.757,82.267,0.82109,0.81576,0.82376
0.1,100,1000,1000,84.581,80.757,82.267,0.77758,0.74719,0.77877
0.1,1000,0.1,0.1,84.581,80.757,82.267,1,0.50256,0.5227
0.1,1000,0.1,1,84.581,80.757,82.267,1,0.73695,0.76575
0.1,1000,0.1,10,84.581,80.757,82.267,1,0.74002,0.76195
0.1,1000,0.1,100,84.581,80.757,82.267,1,0.73797,0.76104
0.1,1000,0.1,1000,84.581,80.757,82.267,1,0.73797,0.76104
0.1,1000,1,0.1,84.581,80.757,82.267,1,0.71648,0.7279
0.1,1000,1,1,84.581,80.757,82.267,0.99104,0.67656,0.69332
0.1,1000,1,10,84.581,80.757,82.267,0.76299,0.73797,0.76109
0.1,1000,1,100,84.581,80.757,82.267,0.76273,0.73797,0.76104
0.1,1000,1,1000,84.581,80.757,82.267,1,0.73797,0.76104
0.1,1000,10,0.1,84.581,80.757,82.267,0.87791,0.81883,0.82356
0.1,1000,10,1,84.581,80.757,82.267,0.82621,0.78403,0.80941
0.1,1000,10,10,84.581,80.757,82.267,0.81418,0.81474,0.81378
0.1,1000,10,100,84.581,80.757,82.267,0.76734,0.74514,0.76728
0.1,1000,10,1000,84.581,80.757,82.267,0.76273,0.73797,0.76104
0.1,1000,100,0.1,84.581,80.757,82.267,0.83158,0.81883,0.82579
0.1,1000,100,1,84.581,80.757,82.267,0.82749,0.81883,0.82463
0.1,1000,100,10,84.581,80.757,82.267,0.79652,0.77277,0.79455
0.1,1000,100,100,84.581,80.757,82.267,0.75966,0.7523,0.76125
0.1,1000,100,1000,84.581,80.757,82.267,0.76273,0.73797,0.76104
0.1,1000,1000,0.1,84.581,80.757,82.267,0.82877,0.82395,0.82483
0.1,1000,1000,1,84.581,80.757,82.267,0.82416,0.81883,0.82322
0.1,1000,1000,10,84.581,80.757,82.267,0.82493,0.8086,0.82222
0.1,1000,1000,100,84.581,80.757,82.267,0.77886,0.75947,0.77931
0.1,1000,1000,1000,84.581,80.757,82.267,0.77937,0.75947,0.7792
0.05,0.1,0.1,0.1,84.194,79.959,79.006,1,0.69325,0.70765
0.05,0.1,0.1,1,84.194,79.959,79.006,1,0.75051,0.75332
0.05,0.1,0.1,10,84.194,79.959,79.006,1,0.76483,0.76849
0.05,0.1,0.1,100,84.194,79.959,79.006,1,0.7546,0.76047
0.05,0.1,0.1,1000,84.194,79.959,79.006,1,0.7546,0.76047
0.05,0.1,1,0.1,84.194,79.959,79.006,1,0.72802,0.71332
0.05,0.1,1,1,84.194,79.959,79.006,1,0.76278,0.76427
0.05,0.1,1,10,84.194,79.959,79.006,1,0.72393,0.7114
0.05,0.1,1,100,84.194,79.959,79.006,1,0.78323,0.78625
0.05,0.1,1,1000,84.194,79.959,79.006,1,0.7546,0.76047
0.05,0.1,10,0.1,84.194,79.959,79.006,1,0.60736,0.57681
0.05,0.1,10,1,84.194,79.959,79.006,1,0.80164,0.79429
0.05,0.1,10,10,84.194,79.959,79.006,0.99846,0.76483,0.77164
0.05,0.1,10,100,84.194,79.959,79.006,0.99386,0.80777,0.78974
0.05,0.1,10,1000,84.194,79.959,79.006,1,0.818,0.81282
0.05,0.1,100,0.1,84.194,79.959,79.006,0.84537,0.84254,0.82713
0.05,0.1,100,1,84.194,79.959,79.006,0.83257,0.84254,0.82114
0.05,0.1,100,10,84.194,79.959,79.006,0.83257,0.83845,0.82022
0.05,0.1,100,100,84.194,79.959,79.006,0.8382,0.84049,0.82541
0.05,0.1,100,1000,84.194,79.959,79.006,0.83359,0.84254,0.82151
0.05,0.1,1000,0.1,84.194,79.959,79.006,0.8341,0.84254,0.82543
0.05,0.1,1000,1,84.194,79.959,79.006,0.83513,0.84049,0.82481
0.05,0.1,1000,10,84.194,79.959,79.006,0.82847,0.83436,0.82265
0.05,0.1,1000,100,84.194,79.959,79.006,0.82847,0.8364,0.82177
0.05,0.1,1000,1000,84.194,79.959,79.006,0.83205,0.84254,0.82347
0.05,1,0.1,0.1,84.194,79.959,79.006,1,0.57873,0.5917
0.05,1,0.1,1,84.194,79.959,79.006,1,0.73824,0.72858
0.05,1,0.1,10,84.194,79.959,79.006,1,0.76892,0.77082
0.05,1,0.1,100,84.194,79.959,79.006,1,0.7546,0.76047
0.05,1,0.1,1000,84.194,79.959,79.006,1,0.7546,0.76047
0.05,1,1,0.1,84.194,79.959,79.006,1,0.71984,0.71125
0.05,1,1,1,84.194,79.959,79.006,1,0.79755,0.77752
0.05,1,1,10,84.194,79.959,79.006,1,0.80777,0.7994
0.05,1,1,100,84.194,79.959,79.006,1,0.81186,0.8106
0.05,1,1,1000,84.194,79.959,79.006,1,0.7546,0.76047
0.05,1,10,0.1,84.194,79.959,79.006,1,0.78323,0.77369
0.05,1,10,1,84.194,79.959,79.006,0.99795,0.76687,0.77308
0.05,1,10,10,84.194,79.959,79.006,0.94214,0.83436,0.80985
0.05,1,10,100,84.194,79.959,79.006,0.91398,0.82413,0.81815
0.05,1,10,1000,84.194,79.959,79.006,0.99846,0.82413,0.81935
0.05,1,100,0.1,84.194,79.959,79.006,0.8341,0.83436,0.82369
0.05,1,100,1,84.194,79.959,79.006,0.83359,0.83231,0.82188
0.05,1,100,10,84.194,79.959,79.006,0.8341,0.84049,0.82192
0.05,1,100,100,84.194,79.959,79.006,0.82898,0.83231,0.82019
0.05,1,100,1000,84.194,79.959,79.006,0.8254,0.84254,0.82052
0.05,1,1000,0.1,84.194,79.959,79.006,0.83922,0.8364,0.82504
0.05,1,1000,1,84.194,79.959,79.006,0.82949,0.8364,0.82321
0.05,1,1000,10,84.194,79.959,79.006,0.83052,0.83845,0.82162
0.05,1,1000,100,84.194,79.959,79.006,0.82591,0.83845,0.82511
0.05,1,1000,1000,84.194,79.959,79.006,0.8213,0.83845,0.81858
0.05,10,0.1,0.1,84.194,79.959,79.006,1,0.55624,0.56259
0.05,10,0.1,1,84.194,79.959,79.006,1,0.74642,0.7133
0.05,10,0.1,10,84.194,79.959,79.006,1,0.78323,0.79006
0.05,10,0.1,100,84.194,79.959,79.006,1,0.7546,0.76047
0.05,10,0.1,1000,84.194,79.959,79.006,1,0.7546,0.76047
0.05,10,1,0.1,84.194,79.959,79.006,1,0.74438,0.76004
0.05,10,1,1,84.194,79.959,79.006,1,0.59714,0.61649
0.05,10,1,10,84.194,79.959,79.006,1,0.80777,0.79009
0.05,10,1,100,84.194,79.959,79.006,1,0.79755,0.79491
0.05,10,1,1000,84.194,79.959,79.006,1,0.7546,0.76047
0.05,10,10,0.1,84.194,79.959,79.006,0.99488,0.78937,0.76603
0.05,10,10,1,84.194,79.959,79.006,0.97849,0.84049,0.81586
0.05,10,10,10,84.194,79.959,79.006,0.84793,0.83436,0.82024
0.05,10,10,100,84.194,79.959,79.006,0.83461,0.81595,0.81166
0.05,10,10,1000,84.194,79.959,79.006,0.80389,0.77301,0.77623
0.05,10,100,0.1,84.194,79.959,79.006,0.83615,0.84049,0.82373
0.05,10,100,1,84.194,79.959,79.006,0.83103,0.84049,0.82319
0.05,10,100,10,84.194,79.959,79.006,0.83052,0.83231,0.82095
0.05,10,100,100,84.194,79.959,79.006,0.81311,0.82822,0.81517
0.05,10,100,1000,84.194,79.959,79.006,0.81055,0.81391,0.8005
0.05,10,1000,0.1,84.194,79.959,79.006,0.82591,0.84254,0.82175
0.05,10,1000,1,84.194,79.959,79.006,0.83308,0.84049,0.82384
0.05,10,1000,10,84.194,79.959,79.006,0.82693,0.83845,0.82108
0.05,10,1000,100,84.194,79.959,79.006,0.83052,0.84049,0.82106
0.05,10,1000,1000,84.194,79.959,79.006,0.80338,0.79755,0.79457
0.05,100,0.1,0.1,84.194,79.959,79.006,1,0.56033,0.56149
0.05,100,0.1,1,84.194,79.959,79.006,1,0.62781,0.62175
0.05,100,0.1,10,84.194,79.959,79.006,1,0.7546,0.7614
0.05,100,0.1,100,84.194,79.959,79.006,1,0.7546,0.76047
0.05,100,0.1,1000,84.194,79.959,79.006,1,0.7546,0.76047
0.05,100,1,0.1,84.194,79.959,79.006,1,0.71575,0.73347
0.05,100,1,1,84.194,79.959,79.006,0.99898,0.7362,0.74203
0.05,100,1,10,84.194,79.959,79.006,0.79314,0.76074,0.76733
0.05,100,1,100,84.194,79.959,79.006,0.76907,0.7546,0.76071
0.05,100,1,1000,84.194,79.959,79.006,1,0.7546,0.76047
0.05,100,10,0.1,84.194,79.959,79.006,0.98157,0.82822,0.81532
0.05,100,10,1,84.194,79.959,79.006,0.86226,0.8364,0.81437
0.05,100,10,10,84.194,79.959,79.006,0.82232,0.80368,0.79226
0.05,100,10,100,84.194,79.959,79.006,0.77061,0.75869,0.76237
0.05,100,10,1000,84.194,79.959,79.006,0.76805,0.7546,0.76047
0.05,100,100,0.1,84.194,79.959,79.006,0.83257,0.8364,0.82209
0.05,100,100,1,84.194,79.959,79.006,0.83666,0.84254,0.82412
0.05,100,100,10,84.194,79.959,79.006,0.81823,0.80777,0.80582
0.05,100,100,100,84.194,79.959,79.006,0.79724,0.78323,0.78317
0.05,100,100,1000,84.194,79.959,79.006,0.76907,0.75665,0.762
0.05,100,1000,0.1,84.194,79.959,79.006,0.82591,0.83845,0.81987
0.05,100,1000,1,84.194,79.959,79.006,0.83154,0.8364,0.82476
0.05,100,1000,10,84.194,79.959,79.006,0.82591,0.8364,0.82179
0.05,100,1000,100,84.194,79.959,79.006,0.82232,0.82822,0.817
0.05,100,1000,1000,84.194,79.959,79.006,0.81004,0.78528,0.79091
0.05,1000,0.1,0.1,84.194,79.959,79.006,1,0.55419,0.56838
0.05,1000,0.1,1,84.194,79.959,79.006,1,0.64008,0.6625
0.05,1000,0.1,10,84.194,79.959,79.006,0.76959,0.7546,0.76047
0.05,1000,0.1,100,84.194,79.959,79.006,1,0.7546,0.76047
0.05,1000,0.1,1000,84.194,79.959,79.006,1,0.7546,0.76047
0.05,1000,1,0.1,84.194,79.959,79.006,0.99846,0.77301,0.74974
0.05,1000,1,1,84.194,79.959,79.006,0.99949,0.57464,0.60961
0.05,1000,1,10,84.194,79.959,79.006,0.76805,0.7546,0.76047
0.05,1000,1,100,84.194,79.959,79.006,0.76805,0.7546,0.76047
0.05,1000,1,1000,84.194,79.959,79.006,1,0.7546,0.76047
0.05,1000,10,0.1,84.194,79.959,79.006,0.8597,0.83027,0.82
0.05,1000,10,1,84.194,79.959,79.006,0.79467,0.76687,0.77989
0.05,1000,10,10,84.194,79.959,79.006,0.81516,0.81391,0.80142
0.05,1000,10,100,84.194,79.959,79.006,0.76805,0.7546,0.76047
0.05,1000,10,1000,84.194,79.959,79.006,0.76805,0.7546,0.76047
0.05,1000,100,0.1,84.194,79.959,79.006,0.83717,0.84049,0.82334
0.05,1000,100,1,84.194,79.959,79.006,0.82232,0.83231,0.81616
0.05,1000,100,10,84.194,79.959,79.006,0.76805,0.7546,0.76075
0.05,1000,100,100,84.194,79.959,79.006,0.82335,0.80368,0.80655
0.05,1000,100,1000,84.194,79.959,79.006,0.76907,0.7546,0.76151
0.05,1000,1000,0.1,84.194,79.959,79.006,0.83769,0.83231,0.8272
0.05,1000,1000,1,84.194,79.959,79.006,0.83205,0.84254,0.82474
0.05,1000,1000,10,84.194,79.959,79.006,0.82028,0.82413,0.815
0.05,1000,1000,100,84.194,79.959,79.006,0.7701,0.75869,0.76336
0.05,1000,1000,1000,84.194,79.959,79.006,0.74194,0.73211,0.7372
0.01,0.1,0.1,0.1,82.715,68.367,76.064,1,0.57143,0.64371
0.01,0.1,0.1,1,82.715,68.367,76.064,1,0.69388,0.70981
0.01,0.1,0.1,10,82.715,68.367,76.064,1,0.70408,0.79865
0.01,0.1,0.1,100,82.715,68.367,76.064,1,0.68367,0.76064
0.01,0.1,0.1,1000,82.715,68.367,76.064,1,0.68367,0.76064
0.01,0.1,1,0.1,82.715,68.367,76.064,1,0.64286,0.68739
0.01,0.1,1,1,82.715,68.367,76.064,1,0.73469,0.75111
0.01,0.1,1,10,82.715,68.367,76.064,1,0.73469,0.78722
0.01,0.1,1,100,82.715,68.367,76.064,1,0.71429,0.80676
0.01,0.1,1,1000,82.715,68.367,76.064,1,0.68367,0.76064
0.01,0.1,10,0.1,82.715,68.367,76.064,1,0.60204,0.65852
0.01,0.1,10,1,82.715,68.367,76.064,1,0.7449,0.79518
0.01,0.1,10,10,82.715,68.367,76.064,0.91795,0.77551,0.80498
0.01,0.1,10,100,82.715,68.367,76.064,0.94615,0.78571,0.82088
0.01,0.1,10,1000,82.715,68.367,76.064,1,0.71429,0.81954
0.01,0.1,100,0.1,82.715,68.367,76.064,0.85641,0.7449,0.82465
0.01,0.1,100,1,82.715,68.367,76.064,0.85897,0.7449,0.8207
0.01,0.1,100,10,82.715,68.367,76.064,0.85641,0.7449,0.82198
0.01,0.1,100,100,82.715,68.367,76.064,0.83846,0.7551,0.82361
0.01,0.1,100,1000,82.715,68.367,76.064,0.84615,0.70408,0.82204
0.01,0.1,1000,0.1,82.715,68.367,76.064,0.85128,0.7449,0.8214
0.01,0.1,1000,1,82.715,68.367,76.064,0.83333,0.7449,0.8251
0.01,0.1,1000,10,82.715,68.367,76.064,0.84615,0.7449,0.82372
0.01,0.1,1000,100,82.715,68.367,76.064,0.84103,0.73469,0.82152
0.01,0.1,1000,1000,82.715,68.367,76.064,0.84615,0.70408,0.8225
0.01,1,0.1,0.1,82.715,68.367,76.064,1,0.64286,0.63172
0.01,1,0.1,1,82.715,68.367,76.064,1,0.61224,0.71448
0.01,1,0.1,10,82.715,68.367,76.064,1,0.68367,0.76147
0.01,1,0.1,100,82.715,68.367,76.064,1,0.68367,0.76064
0.01,1,0.1,1000,82.715,68.367,76.064,1,0.68367,0.76064
0.01,1,1,0.1,82.715,68.367,76.064,1,0.73469,0.79478
0.01,1,1,1,82.715,68.367,76.064,1,0.69388,0.66561
0.01,1,1,10,82.715,68.367,76.064,1,0.7551,0.79425
0.01,1,1,100,82.715,68.367,76.064,1,0.70408,0.79886
0.01,1,1,1000,82.715,68.367,76.064,1,0.31633,0.23936
0.01,1,10,0.1,82.715,68.367,76.064,1,0.71429,0.7789
0.01,1,10,1,82.715,68.367,76.064,0.97692,0.76531,0.814
0.01,1,10,10,82.715,68.367,76.064,0.86667,0.72449,0.81749
0.01,1,10,100,82.715,68.367,76.064,0.84103,0.73469,0.81917
0.01,1,10,1000,82.715,68.367,76.064,0.83333,0.69388,0.79787
0.01,1,100,0.1,82.715,68.367,76.064,0.84872,0.73469,0.81954
0.01,1,100,1,82.715,68.367,76.064,0.84872,0.73469,0.82308
0.01,1,100,10,82.715,68.367,76.064,0.85128,0.72449,0.82285
0.01,1,100,100,82.715,68.367,76.064,0.84359,0.73469,0.82061
0.01,1,100,1000,82.715,68.367,76.064,0.82821,0.70408,0.81468
0.01,1,1000,0.1,82.715,68.367,76.064,0.85128,0.7449,0.82262
0.01,1,1000,1,82.715,68.367,76.064,0.84615,0.7449,0.82169
0.01,1,1000,10,82.715,68.367,76.064,0.84359,0.72449,0.82132
0.01,1,1000,100,82.715,68.367,76.064,0.84615,0.73469,0.82279
0.01,1,1000,1000,82.715,68.367,76.064,0.81795,0.73469,0.80951
0.01,10,0.1,0.1,82.715,68.367,76.064,1,0.56122,0.54806
0.01,10,0.1,1,82.715,68.367,76.064,1,0.67347,0.72784
0.01,10,0.1,10,82.715,68.367,76.064,1,0.68367,0.76298
0.01,10,0.1,100,82.715,68.367,76.064,1,0.68367,0.76064
0.01,10,0.1,1000,82.715,68.367,76.064,1,0.68367,0.76064
0.01,10,1,0.1,82.715,68.367,76.064,1,0.7551,0.7891
0.01,10,1,1,82.715,68.367,76.064,1,0.5,0.57418
0.01,10,1,10,82.715,68.367,76.064,0.93333,0.71429,0.79971
0.01,10,1,100,82.715,68.367,76.064,0.81282,0.68367,0.76159
0.01,10,1,1000,82.715,68.367,76.064,1,0.76531,0.72914
0.01,10,10,0.1,82.715,68.367,76.064,0.97949,0.77551,0.81439
0.01,10,10,1,82.715,68.367,76.064,0.87179,0.73469,0.8177
0.01,10,10,10,82.715,68.367,76.064,0.81026,0.73469,0.77847
0.01,10,10,100,82.715,68.367,76.064,0.78974,0.69388,0.76271
0.01,10,10,1000,82.715,68.367,76.064,0.78974,0.68367,0.76064
0.01,10,100,0.1,82.715,68.367,76.064,0.84615,0.7449,0.82382
0.01,10,100,1,82.715,68.367,76.064,0.84872,0.72449,0.82068
0.01,10,100,10,82.715,68.367,76.064,0.82564,0.72449,0.80959
0.01,10,100,100,82.715,68.367,76.064,0.82308,0.70408,0.81166
0.01,10,100,1000,82.715,68.367,76.064,0.8,0.72449,0.77816
0.01,10,1000,0.1,82.715,68.367,76.064,0.84359,0.72449,0.82111
0.01,10,1000,1,82.715,68.367,76.064,0.83846,0.73469,0.82303
0.01,10,1000,10,82.715,68.367,76.064,0.84359,0.73469,0.82353
0.01,10,1000,100,82.715,68.367,76.064,0.83846,0.72449,0.8209
0.01,10,1000,1000,82.715,68.367,76.064,0.81282,0.73469,0.79861
0.01,100,0.1,0.1,82.715,68.367,76.064,1,0.4898,0.53925
0.01,100,0.1,1,82.715,68.367,76.064,1,0.71429,0.71876
0.01,100,0.1,10,82.715,68.367,76.064,1,0.68367,0.76124
0.01,100,0.1,100,82.715,68.367,76.064,1,0.68367,0.76064
0.01,100,0.1,1000,82.715,68.367,76.064,1,0.68367,0.76064
0.01,100,1,0.1,82.715,68.367,76.064,0.99744,0.66327,0.70406
0.01,100,1,1,82.715,68.367,76.064,0.87436,0.61224,0.71785
0.01,100,1,10,82.715,68.367,76.064,0.78974,0.68367,0.76072
0.01,100,1,100,82.715,68.367,76.064,0.78974,0.68367,0.76064
0.01,100,1,1000,82.715,68.367,76.064,1,0.68367,0.76064
0.01,100,10,0.1,82.715,68.367,76.064,0.8641,0.7449,0.81975
0.01,100,10,1,82.715,68.367,76.064,0.79744,0.68367,0.76383
0.01,100,10,10,82.715,68.367,76.064,0.80256,0.65306,0.77435
0.01,100,10,100,82.715,68.367,76.064,0.78974,0.68367,0.76064
0.01,100,10,1000,82.715,68.367,76.064,0.78974,0.68367,0.76064
0.01,100,100,0.1,82.715,68.367,76.064,0.84872,0.73469,0.8197
0.01,100,100,1,82.715,68.367,76.064,0.83846,0.72449,0.81983
0.01,100,100,10,82.715,68.367,76.064,0.79231,0.68367,0.76273
0.01,100,100,100,82.715,68.367,76.064,0.76923,0.68367,0.74345
0.01,100,100,1000,82.715,68.367,76.064,0.78974,0.68367,0.76093
0.01,100,1000,0.1,82.715,68.367,76.064,0.84872,0.72449,0.82262
0.01,100,1000,1,82.715,68.367,76.064,0.84103,0.72449,0.82363
0.01,100,1000,10,82.715,68.367,76.064,0.83846,0.71429,0.81817
0.01,100,1000,100,82.715,68.367,76.064,0.78974,0.69388,0.76699
0.01,100,1000,1000,82.715,68.367,76.064,0.81538,0.72449,0.80409
0.01,1000,0.1,0.1,82.715,68.367,76.064,1,0.64286,0.66282
0.01,1000,0.1,1,82.715,68.367,76.064,0.78974,0.68367,0.7607
0.01,1000,0.1,10,82.715,68.367,76.064,0.78974,0.68367,0.76064
0.01,1000,0.1,100,82.715,68.367,76.064,0.78974,0.68367,0.76064
0.01,1000,0.1,1000,82.715,68.367,76.064,0.78974,0.68367,0.76064
0.01,1000,1,0.1,82.715,68.367,76.064,0.97436,0.53061,0.5893
0.01,1000,1,1,82.715,68.367,76.064,0.74615,0.60204,0.65223
0.01,1000,1,10,82.715,68.367,76.064,0.79487,0.69388,0.76633
0.01,1000,1,100,82.715,68.367,76.064,0.78974,0.68367,0.76064
0.01,1000,1,1000,82.715,68.367,76.064,0.78974,0.68367,0.76064
0.01,1000,10,0.1,82.715,68.367,76.064,0.79744,0.72449,0.77882
